Hidden Fortress. The (Kakushi-toride no san-akunin),2010,Vin Stoite,4.82,Action|Adventure
Lord of the Rings: The Fellowship of the Ring. The,1976,Davidde Rillstone,9.4,Adventure|Fantasy
Get Crazy,2011,Emily Kitchaside,9.62,Comedy
Time Traveler's Wife. The,1994,Maggy Cristobal,1.64,Drama|Romance|Sci-Fi
Extremities,2005,Audy Wodham,0.13,Drama|Thriller
Man with No Shadow. The (Homme sans ombre. L'),2005,Clemmie Roundtree,6.62,Animation|Drama
Total Eclipse,1993,Joelle Konke,8.75,Drama|Romance
Night Nurse,1990,Rosanna Bachshell,9.33,Crime|Drama|Mystery|Thriller
WarGames: The Dead Code,2009,Izzy Normanton,6.72,Drama|Sci-Fi|Thriller
Mother Küsters Goes to Heaven (Mutter Küsters' Fahrt zum Himmel),2010,Andras See,2.05,Drama
Rulers of the City,2012,Dwayne Morena,5.04,Action|Comedy|Crime
Speed Of Thought. The,1996,Sallyanne Halloran,1.9,Sci-Fi|Thriller
Strawberry Statement. The,2000,Cathe Samter,8.54,Drama|Romance
I Shot Andy Warhol,2011,Louie Jefferd,6.24,Drama
Cannibal Women in the Avocado Jungle of Death,2006,Brear Smoote,7.63,Action|Comedy
All American Chump,1993,Alyda Rohan,7.32,Comedy
Tears of the Sun,1997,Janna Lowdeane,1.74,Action|Drama|Thriller
Storm in Summer. A,2010,Dennis Owttrim,6.26,Drama
Rudderless,1983,Cathrin Bumfrey,2.7,Comedy|Drama
Angels Sing,2006,Clare Duffan,1.52,Comedy|Drama
Zidane: A 21st Century Portrait (Zidane. un portrait du 21e siècle),2008,Darn Kibbe,5.8,Documentary
The Circle,1996,Ardath Enderwick,3.6,Documentary|Drama
Who Killed Vincent Chin?,1989,Zane Poone,9.36,Crime|Documentary
China Syndrome. The,1997,Amil Perrat,7.03,Drama|Thriller
Dark Alibi,1985,Carry Denes,6.69,Crime|Drama|Mystery|Thriller
Just Ask My Children,2003,Lazare Felgat,9.47,Drama
Guardian. The,1991,Paulita Corre,0.45,Action|Adventure|Drama
The Testimony,1981,Hector Lewsley,6.12,(no genres listed)
My Family,2004,Cosmo Ryley,4.31,Drama
Rambo III,1993,Yasmin Simla,6.08,Action|Adventure|Thriller|War
Bay of Angels (La baie des anges),2002,Elberta Fernant,6.07,Drama|Romance
Short Film About John Bolton. A,2005,Kimmi Mecco,2.72,Fantasy|Horror|Mystery
Beyond Bedlam,2010,Jonas Harrison,0.74,Drama|Horror
Recess: School's Out,2012,Elsa Hayball,5.65,Animation|Children
Bang Boom Bang - Ein todsicheres Ding,2012,Sloane Glanton,1.68,Action|Comedy
Village People Radio Show (Apa khabar orang kampung),2004,Constantino Binnall,8.23,Documentary
Questo piccolo grande amore,1997,Tiff Yarmouth,1.95,Comedy|Romance
Hedd Wyn,2005,Rhiamon Challen,5.19,Drama|Romance|War
The Arrival of Wang,2004,Mile Bigly,9.61,Mystery|Sci-Fi|Thriller
Peanuts - Die Bank zahlt alles,2003,Ianthe Fardy,9.21,Comedy
Stag,2005,Odilia Farnham,6.93,Action|Thriller
Boys and Girls,1999,Norry Cayton,2.18,Comedy|Romance
Little Ashes,1968,Parnell Auden,8.64,Drama
Pride of the Marines,2002,Carlynne Crame,9.8,Drama|War
It's a Free World...,1999,Hube Penhearow,9.74,Drama
Jönssonligan dyker upp igen,1999,Mitchel Fobidge,1.36,Comedy
Eternally Yours,2004,Rowen Garz,8.2,Comedy|Drama
Shark Attack,2000,Christoper Trahmel,5.91,Action|Horror
Gideon's Army,1996,Waylin Featherstonhaugh,7.95,Documentary
Christmas Vacation (National Lampoon's Christmas Vacation),2012,Bernie Ivatt,9.55,Comedy
Final Cut. The,1995,Skyler Martynka,6.35,Sci-Fi|Thriller
Twist,2003,Shirlee Georgot,7.71,Drama
These Are the Damned (a.k.a. The Damned),2011,Egan Alforde,3.18,Drama|Fantasy|Romance|Sci-Fi
Fermat's Room (La habitación de Fermat),2000,Wrennie Clotworthy,6.78,Mystery|Thriller
Drowning by Numbers,2012,Sorcha Sloey,1.31,Comedy|Drama
Rainmaker. The,2009,Mela Downing,8.08,Comedy|Romance|Thriller|Western
Not as a Stranger,2007,Norry Pencost,9.34,Drama
Beauty Shop,2011,Henrietta McPherson,8.04,Comedy
Hangar 18,1988,Cassy Hoppner,9.01,Action|Sci-Fi|Thriller
American Raspberry (Prime Time) (Funny America),1994,Gayler Halfhead,7.34,Comedy
Stuff. The,2003,Anabal Aitken,6.43,Comedy|Horror|Mystery|Sci-Fi
Killer Force,2006,Noni Abrahamsohn,4.28,Action|Thriller
Yellow,2011,Ethelyn Cholonin,5.93,Comedy|Drama
King and I. The,1997,Audry Gilhoolie,5.05,Animation|Children
Women in Trouble,2001,Kingston Rigler,9.91,Comedy
No Place to Hide,1993,Caprice Slinger,5.07,Thriller
Homeboy,1997,Lenore Haydock,1.81,Drama|Romance
Blind Chance (Przypadek),2002,Arlyn Crawcour,7.65,Drama
The Guardians,1996,Cassius Vasilchenko,6.66,Action|Thriller
Contracted,2002,Lillis Isted,0.91,Drama|Horror|Thriller
Andy Hardy's Blonde Trouble,1992,Wynnie Baldinotti,7.62,Comedy|Romance
Murder of Fred Hampton. The,1987,Noelani Simonin,5.63,Crime|Documentary
People I Know,2003,Denise Beavan,6.92,Crime|Drama
Lullaby,2010,Griswold Inderwick,8.6,Drama
Trust,2006,Ethyl Lansley,4.97,Comedy|Drama|Romance
Bad 25,2000,Peterus Kimbrey,4.07,Documentary
Ghost Ship,1992,Cass Knill,9.7,Horror
Beats Rhymes & Life: The Travels of a Tribe Called Quest,2006,Madison Crannach,8.15,Documentary
Regarding Henry,1997,Berkie Humes,8.18,Drama
Golden Boy,1986,Gayla Junes,1.54,Drama
Below Sea Level,2000,Luce Janway,1.34,Documentary
French Kiss,2010,Remy Ollive,5.18,Action|Comedy|Romance
And Now... Ladies and Gentlemen...,1993,Chloette Reavell,6.21,Romance|Thriller
Time Machine. The,1994,Regine Frichley,8.75,Action|Adventure|Sci-Fi
Defying Gravity,1992,Humbert Kauble,3.36,Drama
Pitfall (Otoshiana),1984,Salvador Himpson,5.92,Crime|Drama|Fantasy
Greatest. The,1995,Ninnetta Grodden,6.6,Drama|Romance
Man Who Wasn't There. The,2011,Nickolas Bardey,8.84,Crime|Drama
Moon Zero Two,1997,Natassia Meech,9.96,Sci-Fi
Closed Curtain,2010,Wesley Dorling,4.59,(no genres listed)
Hopscotch,2002,Bealle Skinn,8.08,Comedy
Pirates of the Caribbean: On Stranger Tides,1991,Rianon Cornhill,2.14,Action|Adventure|Fantasy|IMAX
Uprise,2010,Nobe Winborn,7.69,Drama
Year Zero: The Silent Death of Cambodia,1994,Hayes Abelovitz,6.96,Documentary
Myth of Fingerprints. The,2006,Rickert Nerne,5.54,Comedy|Drama
Napoleon Dynamite,2008,Lanie Kippax,4.07,Comedy
Beverly Hills Cop,2006,Otha McElrea,4.59,Action|Comedy|Crime|Drama
Double Trouble,1962,Correy Haliday,3.19,Action|Comedy|Crime|Romance
Demonic,2002,Lonnie Van der Krui,0.93,Horror|Thriller
Crusades. The,2011,Norris Earwaker,8.31,Adventure|Drama|War
Lucky One. The,1997,Carolee Chadbourne,2.83,Drama
Zombie Honeymoon,1984,Gertrud Kleinsinger,8.96,Drama|Horror|Romance
Swing Time,2004,Boothe Nadin,1.02,Comedy|Musical|Romance
Merry War. A,2011,Sadella MacNamee,7.21,Comedy
Awfully Big Adventure. An,1990,Aloysia Ide,9.92,Drama
Monster Walks. The,1996,Michael Pickance,0.3,Horror
Divorcee. The,1998,Josi Howsin,9.18,Drama|Romance
Breakin',2009,Nehemiah Lindback,6.39,Drama|Musical
Civil War. The,2008,Hilda Greader,3.8,Documentary|War
Talk Radio,1986,Jeanne Eason,8.38,Drama
Cherry Orchard. The (Sakura no sono),1992,Audrie Legister,2.68,Drama
Clapham Junction,1996,Reta Mattocks,6.66,Drama
Bright Lights,1998,Grace Geare,0.08,Comedy
Joanna,2005,Pascale Olenov,2.23,Documentary
This Gun for Hire,2008,Lazar Mansford,8.32,Crime|Film-Noir|Thriller
Everything About Mustafa (Mustafa hakkinda hersey),2008,Kalvin Primmer,8.81,Drama|Thriller
Under the North Star (Täällä Pohjantähden alla),1992,Raynor Dollard,9.31,Drama|Romance|War
Bells of Innocence,2008,Gerard Kocher,4.45,Horror
Mondo,1995,Caresse Frangione,1.4,Drama
Exit Humanity,2004,Dyann Sweetenham,1.02,Drama|Horror
Naughty Marietta,1996,Sammie Jury,0.48,Drama|Musical
Arrapaho,1983,Isiahi Deluca,8.73,Comedy|Western
Taxidermia,1992,Lyndell Kolakovic,4.42,Comedy|Drama|Horror
Serrallonga,2002,Stu Pideon,7.58,Adventure|Drama
Lost and Delirious,2002,Sterne Sailes,6.58,Drama
In a Town This Size,1996,Erhard Wonfor,0.3,Documentary
Mike Birbiglia: What I Should Have Said Was Nothing,1992,Marcos Murison,8.32,Comedy
Calloused Hands,2006,Winnie Aspey,4.79,Drama
Two Weeks in Another Town,1990,Eydie Aykroyd,8.24,Drama
Autobiography of Miss Jane Pittman. The,1994,Ronnie Latchford,4.02,Drama
Thoroughly Modern Millie,1998,Waring Gladbach,7.72,Comedy|Musical
Ingrid,1994,Tony Lerway,0.9,Drama
D2: The Mighty Ducks,1986,Kerrin Pedder,4.36,Children|Comedy
They Came to Cordura,2003,Gill Mintoft,0.88,Western
All Through the Night,2008,Yoshiko Buckell,9.73,Action|Comedy|Drama|Thriller|War
Villain. The,1987,Roosevelt Martt,6.39,Comedy|Western
Marnie,1986,Rosamond Filipputti,5.42,Drama|Mystery|Romance|Thriller
Tyler Perry's Madea's Big Happy Family,2005,Ado Potten,9.23,Comedy|Drama
Christmas Story. A,2012,Maje MacColgan,7.92,Children|Comedy
Elephant in the Living Room. The,2005,Glen Kyngdon,7.7,Documentary
Dark Knight. The,2003,Jessi Mulvihill,7.18,Action|Crime|Drama|IMAX
Star for Two. A,1997,Yard Cameli,9.29,Drama|Romance
Obsessed,1985,Ginevra Fedorchenko,1.69,Crime|Drama|Thriller
Breaking Point. The,1977,Kania Aloshechkin,4.88,Crime|Drama|Film-Noir
At Sword's Point,2012,Averil Taffs,3.55,Adventure
Wake Island,2006,Jacky Boorer,6.56,Drama|War
Wedding Night. The,1995,Hersch Pietraszek,8.78,Drama|Romance
Damned the Day I Met You,1992,Georas Woodman,9.26,Comedy
Gretchen the Greenhorn,1997,Tate Risdale,5.61,Crime|Drama|Romance
One in the Chamber,2005,Niven Gepson,1.02,Action|Crime|Thriller
Camille Claudel,1996,Noland Zecchinelli,9.44,Drama
Diary of the Dead,1992,Grannie Crasswell,6.57,Horror|Sci-Fi
Oz the Great and Powerful,2005,Ethelda Harfleet,3.66,Action|Adventure|Fantasy|IMAX
Constantine,1994,Sapphira Skrzynski,0.08,Action|Fantasy|Horror|Thriller
Castle of Blood,2005,Vittorio Tinghill,0.35,Horror
Three (a.k.a. 3),2001,Katya Devote,0.83,Comedy|Drama|Romance
Avenging Angelo,1999,Truda Cottie,0.32,Action|Comedy|Crime
Next Friday,2003,Jolene Pelman,9.89,Comedy
Goya in Bordeaux (Goya en Burdeos),1996,Merrili Sutliff,5.72,Drama
Scatter My Ashes at Bergdorf's,2004,Juline Caldaro,2.52,Documentary
McHale's Navy,1996,Beulah Middleditch,9.09,Comedy|War
Macabre,2002,Stephana Petrasso,0.59,Horror|Thriller
High School Musical,2013,Cornelle Swinn,9.05,Children|Comedy|Drama|Musical|Romance
Heads,1969,Clem Dowsing,8.51,Comedy|Crime
Tokyo Trial (Tokyo saiban),1989,Luke Danielian,3.54,Documentary
Not Forgotten,2010,Cheston Pigford,3.29,Thriller
In This World,1994,Ogdon Chinnock,4.22,Adventure|Drama
Golden Christmas. A,1987,Vanessa Miettinen,0.13,Children|Comedy|Romance
Corto Maltese in Siberia (Corto Maltese - La cour secrète des Arcanes),1963,Sheffy Luckhurst,9.45,Adventure|Animation|Drama|Romance|War
Force Majeure (Turist),2012,Phelia Pietzner,0.36,Drama
Four Sahibjade,2008,Fanechka Semark,4.16,Animation
Forest for the Trees. The (Der Wald vor lauter Bäumen),2003,Paulo Cannan,3.42,Drama
Rocco and His Brothers (Rocco e i suoi fratelli),1968,Ginny Dowsett,5.16,Crime|Drama
Homeboy,2004,Edythe Parlot,8.93,Drama|Romance
Nim's Island,2012,Etty Barles,8.6,Adventure|Comedy|Fantasy
Losers' Club (Kaybedenler kulübü),1997,Kyle Reavey,7.12,Comedy|Drama
Wing Chun,1993,Birgit Ruben,1.26,Action|Comedy|Drama|Romance
Beastly,2005,Samuele Michelin,5.41,Drama|Fantasy|Romance
There Was a Father (Chichi ariki),1990,Gunilla Hirth,4.61,Drama
Scarecrows,1986,Jermayne Gordge,9.58,Horror
Christmas Carol. A,2006,Fredelia McBeath,2.61,Drama|Fantasy
Pandemonium,1986,Berkie Darbishire,1.59,Comedy|Horror|Mystery
Boogeyman. The,1992,Delly Burchfield,1.8,Horror
Biggie and Tupac,1992,Kurt Bernetti,8.48,Documentary
Brussels Business. The,2011,Matti Bodocs,1.64,Documentary|Thriller
Slaves to the Underground,2012,Imojean Pavelka,7.83,Comedy|Drama
Blink,2008,Des Piatek,8.71,Thriller
Can't Stop the Music,1990,Belita Lummis,1.24,Comedy|Musical
Captain Conan (Capitaine Conan),2007,Kai Gonzales,3.65,Drama|War
Game of Chance (Onnenpeli),2007,Jobye Deem,4.04,Comedy|Drama
Surrender. Dorothy,1993,Marleah Grimley,0.43,Drama
Another Woman,2009,Berri Ballister,6.63,Drama
Pushover,2009,Darcee Hayball,2.11,Crime|Drama|Film-Noir
Cemetery Junction,1991,Sullivan Baldcock,9.7,Comedy|Drama|Romance
Pekko ja unissakävelijä,1991,Shelley Murrhardt,9.69,Comedy
Queen of Versailles. The,1996,Ayn Filipputti,7.24,Documentary
Eden of the East the Movie I: The King of Eden (Higashi no Eden Gekijoban),2006,Maure Carp,7.53,Action|Animation|Crime|Sci-Fi|Thriller
Hollidaysburg,1992,Wayland Karpmann,7.01,Comedy
Being John Malkovich,2012,Phip Galley,3.51,Comedy|Drama|Fantasy
Frankenhooker,2008,Cristal Markwelley,3.23,Comedy|Horror
War on Democracy. The,1989,Erin Witheridge,1.68,Documentary
One Life,2007,Esmeralda Paradise,5.63,Documentary
All the Real Girls,2007,Trace Brabant,6.85,Drama|Romance
Adios Carmen,2012,Thomas Dymock,0.85,Drama
Filly Brown,2007,Gladi Fareweather,1.95,Drama
Cellar. The (Huset vid vägens ände),1993,Ollie Bodham,2.76,Horror|Thriller
Sallah,1998,Che Cheevers,8.35,Comedy
Reader. The,2012,Hermine Sooley,8.27,Drama|Romance
Collector. The,2012,Ky Bunner,0.6,Crime|Horror|Thriller
Allnighter. The,2011,Tasha Charlton,3.23,Comedy|Romance
Busses Roar (Buses Roar),2011,Fayre MacRinn,0.26,Drama|Romance|War
Road Hard,2004,Fabian Bielefeld,3.19,Comedy
Killers. The,2005,Tome Mecco,4.58,Action|Crime|Drama|Film-Noir|Thriller
Beau Geste,2011,Hildegaard Gerrey,4.8,Action|Adventure|Drama|War
Wild. The,2002,Maybelle Noyce,0.36,Adventure|Animation|Children|Comedy|Fantasy
Zatoichi's Cane Sword (Zatôichi tekka tabi) (Zatôichi 15),1995,Tabbi Lorne,4.69,Action|Adventure|Drama
Neds,2011,Dulce Enrigo,0.15,Drama
Stanley & Iris,2010,Aile Ragsdale,8.65,Drama|Romance
Kick-Ass,2000,Marina Girke,9.84,Action|Comedy
Le convoyeur,1995,Bernie Hallows,3.17,Crime|Drama|Thriller
Mambo Italiano,1998,Sylvan Slark,0.57,Comedy
Ghost in the Machine (a.k.a. Deadly Terror),2001,Tracy Pymm,2.59,Horror|Sci-Fi|Thriller
Twelve Chairs. The,1999,Consuela Buffey,5.91,Comedy
Year My Voice Broke. The,2012,Hansiain Cresswell,5.24,Drama
Sex Drive,2002,Frank Brewitt,3.36,Comedy
Beauty in Trouble (Kráska v nesnázích),1993,Johnathan Croker,3.01,Drama
Teeth,1994,Lon Straker,3.05,Comedy|Horror
See What I'm Saying: The Deaf Entertainers Documentary,2006,Merci Dyzart,8.38,Documentary
Yellowbeard,1991,Hy Srutton,8.74,Action|Adventure|Comedy
There Be Dragons,1999,Kaylil Medlar,4.56,Drama|War
I Still Know What You Did Last Summer,2013,Savina Heater,6.44,Horror|Mystery|Thriller
Danube Exodus. The,2008,Christa Smyley,3.23,Documentary
Small Town Girl,2011,Jerald Bouskill,1.41,Musical|Romance
Manborg,1994,Celie Lightwing,6.54,Action|Adventure|Comedy
Dinner Rush,1990,Arda Mathouse,3.0,Drama
Nickelodeon,2002,Camila Baffin,8.85,Comedy
Permanent Vacation,2009,Edd Beatty,2.16,Drama
Nazis at the Center of the Earth,1996,Tessie Mountford,8.0,Action|Adventure|Horror|Thriller
Stefano Quantestorie,2012,Halli Hurran,2.37,Comedy|Drama
Scenic Route. The,2010,Maritsa Astbury,5.82,Drama
Business of Fancydancing. The,2001,Hilly Kinrade,2.2,Drama
